Time,CPU Usage (%),Hit_Miss,Squid_Memory_Usage(kb),Request_Rate/(Min),Response_Time(ms),Squid_Disk_Usage(mb),Cache_Disk_Usage(mb),Cache_Memory_Usage(kb)
6:02:09,0.07,MISS,709024,64.5,1735,245,29,8104
6:02:14,0.07,MISS,709024,64.5,1787,245,29,8104
6:02:20,0.07,MISS,709024,64.5,1712,245,29,8104
6:02:25,0.07,MISS,709024,64.5,1807,245,29,8104
6:02:30,0.07,MISS,709024,64.5,1729,245,29,8104
6:02:35,0.07,MISS,709024,64.5,1702,245,29,8104
6:02:41,0.07,MISS,709024,64.5,1723,245,29,8104
6:02:46,0.07,MISS,709024,64.5,1711,245,29,8104
6:02:51,0.07,MISS,709024,64.5,1771,245,29,8104
6:02:56,0.07,MISS,709024,64.5,1704,245,29,8104
6:03:02,0.07,MISS,709024,64.5,1748,245,29,8104
6:03:07,0.07,MISS,709024,64.5,1707,245,29,8104
6:03:12,0.07,MISS,709024,64.5,1742,245,29,8104
6:03:17,0.07,MISS,709024,64.5,1712,245,29,8104
6:03:23,0.07,MISS,709024,64.5,1741,245,29,8104
6:03:28,0.07,MISS,709024,64.5,1732,245,29,8104
6:03:33,0.07,MISS,709024,64.5,1716,245,29,8104
6:03:38,0.07,MISS,709024,64.5,1746,245,29,8104
6:03:43,0.07,MISS,709024,64.5,1720,245,29,8104
6:03:49,0.07,MISS,709024,64.5,1763,245,29,8104
6:03:54,0.07,MISS,709024,64.5,1727,245,29,8104
6:03:59,0.07,MISS,709024,64.5,1784,245,29,8104
6:04:04,0.07,MISS,709024,64.5,1693,245,29,8104
6:04:10,0.07,MISS,709024,64.5,1734,245,29,8104
6:04:15,0.07,MISS,709024,64.5,1746,245,29,8104
6:04:20,0.07,MISS,709024,64.6,1724,245,29,8104
6:04:25,0.07,MISS,709024,64.6,1767,245,29,8104
6:04:31,0.07,MISS,709024,64.6,1715,245,29,8104
6:04:36,0.07,MISS,709024,64.6,1765,245,29,8104
6:04:41,0.07,MISS,709024,64.6,1712,245,29,8104
6:04:46,0.07,MISS,709024,64.6,1769,245,29,8104
6:04:52,0.07,MISS,709024,64.6,1698,245,29,8104
6:04:57,0.07,MISS,709024,64.6,1735,245,29,8104
6:05:02,0.07,MISS,709024,64.6,1726,245,29,8104
6:05:07,0.07,MISS,709024,64.6,1715,245,29,8104
6:05:13,0.07,MISS,709024,64.6,1746,245,29,8104
6:05:18,0.07,MISS,709024,64.6,1750,245,29,8104
6:05:23,0.07,MISS,709024,64.6,1733,245,29,8104
6:05:28,0.07,MISS,709024,64.6,1704,245,29,8104
6:05:33,0.07,MISS,709024,64.6,1755,245,29,8104
6:05:39,0.07,MISS,709024,64.6,1698,245,29,8104
6:05:44,0.07,MISS,709024,64.6,1788,245,29,8104
6:05:49,0.07,MISS,709024,64.6,1697,245,29,8104
6:05:54,0.07,MISS,709024,64.6,1759,246,29,8104
6:06:00,0.07,MISS,709024,64.6,1678,246,29,8104
6:06:05,0.07,MISS,709024,64.6,1739,246,29,8104
6:06:10,0.07,MISS,709024,64.6,1755,246,29,8104
6:06:15,0.07,MISS,709024,64.6,1763,246,29,8104
6:06:21,0.07,MISS,709024,64.6,1731,246,29,8104
6:06:26,0.07,MISS,709024,64.6,1754,246,29,8104
6:06:31,0.07,MISS,709024,64.6,1794,246,29,8104
6:06:36,0.07,MISS,709024,64.6,1723,246,29,8104
6:06:42,0.07,MISS,709024,64.6,1741,246,29,8104
6:06:47,0.07,MISS,709024,64.6,1730,246,29,8104
6:06:52,0.07,MISS,709024,64.6,1765,246,29,8104
6:06:57,0.07,MISS,709024,64.6,1693,246,29,8104
6:07:03,0.07,MISS,709024,64.6,1754,246,29,8104
6:07:08,0.07,MISS,709024,64.6,1739,246,29,8104
6:07:13,0.07,MISS,709024,64.6,1701,246,29,8104
6:07:18,0.07,MISS,709024,64.6,1732,246,30,8104
6:07:23,0.07,MISS,709024,64.6,1696,246,30,8104
6:07:29,0.07,MISS,709024,64.6,1777,246,30,8104
6:07:34,0.07,MISS,709024,64.6,1757,246,30,8104
6:07:39,0.07,MISS,709024,64.6,1765,246,30,8104
6:07:45,0.07,MISS,709024,64.6,1711,246,30,8104
6:07:50,0.07,MISS,709024,64.6,1777,246,30,8104
6:07:55,0.07,MISS,709024,64.6,1710,246,30,8104
6:08:00,0.07,MISS,709024,64.6,1744,246,30,8104
6:08:05,0.07,MISS,709024,64.6,1690,246,30,8104
6:08:11,0.07,MISS,709024,64.6,1719,246,30,8104
6:08:16,0.07,MISS,709024,64.6,1752,246,30,8104
6:08:21,0.07,MISS,709024,64.6,1728,246,30,8104
6:08:26,0.07,MISS,709024,64.6,1763,246,30,8104
6:08:32,0.07,MISS,709024,64.6,1701,246,30,8104
6:08:37,0.07,MISS,709024,64.6,1750,246,30,8104
6:08:42,0.07,MISS,709024,64.6,1741,246,30,8104
6:08:47,0.07,MISS,709024,64.6,1722,246,30,8104
6:08:53,0.07,MISS,709024,64.6,1704,246,30,8104
6:08:58,0.07,MISS,709024,64.6,1701,246,30,8104
6:09:03,0.07,MISS,709024,64.6,1737,246,30,8104
6:09:08,0.07,MISS,709024,64.6,1673,246,30,8104
6:09:13,0.07,MISS,709024,64.6,1733,246,30,8104
6:09:19,0.07,MISS,709024,64.6,1720,246,30,8104
6:09:24,0.07,MISS,709024,64.6,1749,246,30,8104
6:09:29,0.07,MISS,709024,64.6,1723,246,30,8104
6:09:34,0.07,MISS,709024,64.6,1765,246,30,8104
6:09:40,0.07,MISS,709024,64.6,1744,246,30,8104
6:09:45,0.07,MISS,709024,64.6,1678,246,30,8104
6:09:50,0.07,MISS,709024,64.6,1737,246,30,8104
6:09:55,0.07,MISS,709024,64.6,1708,246,30,8104
6:10:00,0.07,MISS,709024,64.6,1751,246,30,8104
6:10:06,0.07,MISS,709024,64.6,1700,246,30,8104
6:10:11,0.07,MISS,709024,64.6,1725,246,30,8104
6:10:16,0.07,MISS,709024,64.6,1718,246,30,8104
6:10:21,0.07,MISS,709024,64.6,1684,246,30,8104
6:10:27,0.07,MISS,709024,64.6,1769,246,30,8104
6:10:32,0.07,MISS,709024,64.7,1691,246,30,8104
6:10:37,0.07,MISS,709024,64.7,1735,246,30,8104
6:10:42,0.07,MISS,709024,64.7,1754,246,30,8104
6:10:48,0.07,MISS,709024,64.7,1759,246,30,8104
6:10:53,0.07,MISS,709024,64.7,1678,246,30,8104
6:10:58,0.07,MISS,709024,64.7,1719,246,30,8104
6:11:03,0.07,MISS,709024,64.7,1722,246,30,8104
6:11:08,0.07,MISS,709024,64.7,1728,246,30,8104
6:11:14,0.07,MISS,709024,64.7,1742,246,30,8104
6:11:19,0.07,MISS,709024,64.7,1719,246,30,8104
6:11:24,0.07,MISS,709024,64.7,1809,246,30,8104
6:11:29,0.07,MISS,709024,64.7,1722,246,30,8104
6:11:35,0.07,MISS,709024,64.7,1742,246,30,8104
6:11:40,0.07,MISS,709024,64.7,1713,246,30,8104
6:11:45,0.07,MISS,709024,64.7,1760,246,30,8104
6:11:50,0.07,MISS,709024,64.7,1722,246,30,8104
6:11:56,0.07,MISS,709024,64.7,1740,246,30,8104
6:12:01,0.07,MISS,709024,64.7,1714,246,30,8104
6:12:06,0.07,MISS,709024,64.7,1709,246,30,8104
6:12:11,0.07,MISS,709024,64.7,1742,246,30,8104
6:12:17,0.07,MISS,709024,64.7,1739,246,30,8104
6:12:22,0.07,MISS,709024,64.7,1768,246,30,8104
6:12:27,0.07,MISS,709024,64.7,1779,246,30,8104
6:12:32,0.07,MISS,709024,64.7,1773,246,30,8104
6:12:38,0.07,MISS,709024,64.7,1711,246,30,8104
6:12:43,0.07,MISS,709024,64.7,1777,246,30,8104
6:12:48,0.07,MISS,709024,64.7,1705,246,30,8104
6:12:53,0.07,MISS,709024,64.7,1743,246,30,8104
6:12:59,0.07,MISS,709024,64.7,1740,246,30,8104
6:13:04,0.07,MISS,709024,64.7,1767,246,30,8104
6:13:09,0.07,MISS,709024,64.7,1695,246,30,8104
6:13:14,0.07,MISS,709024,64.7,1696,246,30,8104
6:13:19,0.07,MISS,709024,64.7,1767,246,30,8104
6:13:25,0.07,MISS,709024,64.7,1727,246,30,8104
6:13:30,0.07,MISS,709024,64.7,1784,246,30,8104
6:13:35,0.07,MISS,709024,64.7,1714,246,30,8104
6:13:40,0.07,MISS,709024,64.7,1766,246,30,8104
6:13:46,0.07,MISS,709024,64.7,1680,246,30,8104
6:13:51,0.07,MISS,709024,64.7,1769,246,30,8104
6:13:56,0.07,MISS,709024,64.7,1729,246,30,8104
6:14:01,0.07,MISS,709024,64.7,1766,246,30,8104
6:14:07,0.07,MISS,709024,64.7,1712,246,30,8104
6:14:12,0.07,MISS,709024,64.7,1694,246,30,8104
6:14:17,0.07,MISS,709024,64.7,1778,246,30,8104
6:14:22,0.07,MISS,709024,64.7,1704,246,30,8104
6:14:28,0.07,MISS,709024,64.7,1803,246,30,8104
6:14:33,0.07,MISS,709024,64.7,1724,246,30,8104
6:14:38,0.07,MISS,709024,64.7,1784,246,30,8104
6:14:43,0.07,MISS,709024,64.7,1729,246,30,8104
6:14:49,0.07,MISS,709024,64.7,1758,246,30,8104
6:14:54,0.07,MISS,709024,64.7,1749,246,30,8104
6:14:59,0.07,MISS,709024,64.7,1727,246,30,8104
6:15:04,0.07,MISS,709024,64.7,1742,246,30,8104
6:15:10,0.07,MISS,709024,64.7,1714,246,30,8104
6:15:15,0.07,MISS,709024,64.7,1772,246,30,8104
6:15:20,0.07,MISS,709024,64.7,1715,246,30,8104
6:15:25,0.07,MISS,709024,64.7,1804,246,30,8104
6:15:31,0.07,MISS,709024,64.7,1724,246,30,8104
6:15:36,0.07,MISS,709024,64.7,1757,246,30,8104
6:15:41,0.07,MISS,709024,64.7,1759,246,30,8104
6:15:46,0.07,MISS,709024,64.7,1774,246,30,8104
6:15:52,0.07,MISS,709024,64.7,1700,246,30,8104
6:15:57,0.07,MISS,709024,64.7,1749,246,30,8104
6:16:02,0.07,MISS,709024,64.7,1749,247,30,8104
6:16:07,0.07,MISS,709024,64.7,1791,247,30,8104
6:16:13,0.07,MISS,709024,64.7,1724,247,30,8104
6:16:18,0.07,MISS,709024,64.7,1712,247,30,8104
6:16:23,0.07,MISS,709024,64.7,1759,247,30,8104
6:16:28,0.07,MISS,709024,64.7,1725,247,30,8104
6:16:34,0.07,MISS,709024,64.7,1724,247,30,8104
6:16:39,0.07,MISS,709024,64.7,1730,247,30,8104
6:16:44,0.07,MISS,709024,64.7,1837,247,30,8104
6:16:49,0.07,MISS,709024,64.7,1752,247,30,8104
6:16:55,0.07,MISS,709024,64.7,1745,247,30,8104
6:17:00,0.07,MISS,709024,64.7,1776,247,30,8104
6:17:05,0.07,MISS,709024,64.7,1790,247,30,8104
6:17:10,0.07,MISS,709024,64.8,1705,247,30,8104
6:17:16,0.07,MISS,709024,64.8,1744,247,30,8104
6:17:21,0.07,MISS,709024,64.8,1718,247,30,8104
6:17:26,0.07,MISS,709024,64.8,1740,247,30,8104
6:17:31,0.07,MISS,709024,64.8,1729,247,30,8104
6:17:37,0.07,MISS,709024,64.8,1746,247,30,8104
6:17:42,0.07,MISS,709024,64.8,1780,247,30,8104
6:17:47,0.07,MISS,709024,64.8,1713,247,30,8104
6:17:52,0.07,MISS,709024,64.8,1783,247,30,8104
6:17:58,0.07,MISS,709024,64.8,1699,247,30,8104
6:18:03,0.07,MISS,709024,64.8,1757,247,30,8104
6:18:08,0.07,MISS,709024,64.8,1715,247,30,8104
6:18:13,0.07,MISS,709024,64.8,1738,247,30,8104
6:18:19,0.07,MISS,709024,64.8,1727,247,30,8104
6:18:24,0.07,MISS,709024,64.8,1778,247,30,8104
6:18:29,0.07,MISS,709024,64.8,1723,247,30,8104
6:18:34,0.07,MISS,709024,64.8,1752,247,30,8104
6:18:40,0.07,MISS,709024,64.8,1785,247,30,8104
6:18:45,0.07,MISS,709024,64.8,1720,247,30,8104
6:18:50,0.07,MISS,709024,64.8,1776,247,30,8104
6:18:55,0.07,MISS,709024,64.8,1747,247,30,8104
6:19:01,0.07,MISS,709024,64.8,1766,247,30,8104
6:19:06,0.07,MISS,709024,64.8,1733,247,30,8104
6:19:11,0.07,MISS,709024,64.8,1765,247,30,8104
6:19:16,0.07,MISS,709024,64.8,1725,247,30,8104
6:19:22,0.07,MISS,709024,64.8,1744,247,30,8104
6:19:27,0.07,MISS,709024,64.8,1714,247,30,8104
6:19:32,0.07,MISS,709024,64.8,1791,247,30,8104
6:19:37,0.07,MISS,709024,64.8,1740,247,30,8104
6:19:43,0.07,MISS,709024,64.8,1770,247,30,8104
6:19:48,0.07,MISS,709024,64.8,1723,247,30,8104
6:19:53,0.07,MISS,709024,64.8,1703,247,30,8104
6:19:58,0.07,MISS,709024,64.8,1762,247,30,8104
6:20:04,0.07,MISS,709024,64.8,1740,247,30,8104
6:20:09,0.07,MISS,709024,64.8,1751,247,30,8104
6:20:14,0.07,MISS,709024,64.8,1745,247,30,8104
6:20:19,0.07,MISS,709024,64.8,1780,247,30,8104
6:20:25,0.07,MISS,709024,64.8,1720,247,30,8104
6:20:30,0.07,MISS,709024,64.8,1767,247,30,8104
6:20:35,0.07,MISS,709024,64.8,1710,247,30,8104
6:20:40,0.07,MISS,709024,64.8,1784,247,30,8104
6:20:46,0.07,MISS,709024,64.8,1708,247,30,8104
6:20:51,0.07,MISS,709024,64.8,1735,247,30,8104
6:20:56,0.07,MISS,709024,64.8,1757,247,30,8104
6:21:01,0.07,MISS,709024,64.8,1769,247,30,8104
6:21:07,0.07,MISS,709024,64.8,1745,247,30,8104
6:21:12,0.07,MISS,709024,64.8,1713,247,30,8104
6:21:17,0.07,MISS,709024,64.8,1783,247,30,8104
6:21:22,0.07,MISS,709024,64.8,1719,247,30,8104
6:21:28,0.07,MISS,709024,64.8,1758,247,30,8104
6:21:33,0.07,MISS,709024,64.8,1765,247,30,8104
6:21:38,0.07,MISS,709024,64.8,1762,247,30,8104
6:21:43,0.07,MISS,709024,64.8,1763,247,30,8104
6:21:49,0.07,MISS,709024,64.8,1766,247,30,8104
6:21:54,0.07,MISS,709024,64.8,1734,247,30,8104
6:21:59,0.07,MISS,709024,64.8,1769,247,30,8104
6:22:04,0.07,MISS,709024,64.8,1753,247,30,8104
6:22:10,0.07,MISS,709024,64.8,1809,247,30,8104
6:22:15,0.07,MISS,709024,64.8,1722,247,30,8104
6:22:20,0.07,MISS,709024,64.8,1720,247,30,8104
6:22:25,0.07,MISS,709024,64.8,1738,247,30,8104
6:22:31,0.07,MISS,709024,64.8,1703,247,30,8104
6:22:36,0.07,MISS,709024,64.8,1778,247,30,8104
6:22:41,0.07,MISS,709024,64.8,1697,247,30,8104
6:22:46,0.07,MISS,709024,64.8,1739,247,30,8104
6:22:52,0.07,MISS,709024,64.8,1735,247,30,8104
6:22:57,0.07,MISS,709024,64.8,1757,247,30,8104
6:23:02,0.07,MISS,709024,64.8,1748,247,30,8104
6:23:07,0.07,MISS,709024,64.8,1761,247,30,8104
6:23:13,0.07,MISS,709024,64.8,1756,247,30,8104
6:23:18,0.07,MISS,709024,64.8,1777,247,30,8104
6:23:23,0.07,MISS,709024,64.8,1725,247,30,8104
6:23:28,0.07,MISS,709024,64.8,1723,247,30,8104
6:23:34,0.07,MISS,709024,64.8,1771,247,30,8104
6:23:39,0.07,MISS,709024,64.8,1725,247,30,8104
6:23:44,0.07,MISS,709024,64.8,1796,247,30,8104
6:23:49,0.07,MISS,709024,64.8,1691,247,30,8104
6:23:55,0.07,MISS,709024,64.8,1780,247,30,8104
6:24:00,0.07,MISS,709024,64.8,1713,247,30,8104
6:24:05,0.07,MISS,709024,64.8,1767,247,30,8104
6:24:10,0.07,MISS,709024,64.8,1740,247,30,8104
6:24:16,0.07,MISS,709024,64.8,1755,247,30,8104
6:24:21,0.07,MISS,709024,64.9,1709,247,30,8104
6:24:26,0.07,MISS,709024,64.9,1749,247,30,8104
6:24:31,0.07,MISS,709024,64.9,1766,247,30,8104
6:24:37,0.07,MISS,709024,64.9,1704,247,30,8104
6:24:42,0.07,MISS,709024,64.9,1772,247,30,8104
6:24:47,0.07,MISS,709024,64.9,1709,247,30,8104
6:24:52,0.07,MISS,709024,64.9,1751,247,30,8104
6:24:58,0.07,MISS,709024,64.9,1752,247,30,8104
6:25:03,0.07,MISS,709024,64.9,2120,247,30,8104
6:25:08,0.07,MISS,709024,64.9,1785,247,30,8104
6:25:14,0.07,MISS,709024,64.9,1782,247,30,8104
6:25:19,0.07,MISS,709024,64.9,1738,247,30,8104
6:25:24,0.07,MISS,709024,64.9,1792,247,30,8104
6:25:29,0.07,MISS,709024,64.9,1716,247,30,8104
6:25:35,0.07,MISS,709024,64.9,1789,247,30,8104
6:25:40,0.07,MISS,709024,64.9,1699,247,30,8104
6:25:45,0.07,MISS,709024,64.9,1765,247,30,8104
6:25:50,0.07,MISS,709024,64.9,1739,247,30,8104
6:25:56,0.07,MISS,709024,64.9,1776,247,31,8104
6:26:01,0.07,MISS,709024,64.9,1702,247,31,8104
6:26:06,0.07,MISS,709024,64.9,1723,247,31,8104
6:26:11,0.07,MISS,709024,64.9,1712,247,31,8104
6:26:17,0.07,MISS,709024,64.9,1709,248,31,8104
6:26:22,0.07,MISS,709024,64.9,1748,248,31,8104
6:26:27,0.07,MISS,709024,64.9,1693,248,31,8104
6:26:32,0.07,MISS,709024,64.9,1793,248,31,8104
6:26:38,0.07,MISS,709024,64.9,1694,248,31,8104
6:26:43,0.07,MISS,709024,64.9,1768,248,31,8104
6:26:48,0.07,MISS,709024,64.9,1754,248,31,8104
6:26:53,0.07,MISS,709024,64.9,1738,248,31,8104
6:26:59,0.07,MISS,709024,64.9,1717,248,31,8104
6:27:04,0.07,MISS,709024,64.9,1772,248,31,8104
6:27:09,0.07,MISS,709024,64.9,1706,248,31,8104
6:27:14,0.07,MISS,709024,64.9,1729,248,31,8104
6:27:20,0.07,MISS,709024,64.9,1726,248,31,8104
6:27:25,0.07,MISS,709024,64.9,1736,248,31,8104
6:27:30,0.07,MISS,709024,64.9,1809,248,31,8104
6:27:35,0.07,MISS,709024,64.9,1730,248,31,8104
6:27:41,0.07,MISS,709024,64.9,1763,248,31,8104
6:27:46,0.07,MISS,709024,64.9,1707,248,31,8104
6:27:51,0.07,MISS,709024,64.9,1766,248,31,8104
6:27:56,0.07,MISS,709024,64.9,1720,248,31,8104
6:28:01,0.07,MISS,709024,64.9,1726,248,31,8104
6:28:07,0.07,MISS,709024,64.9,1689,248,31,8104
6:28:12,0.07,MISS,709024,64.9,1761,248,31,8104
6:28:17,0.07,MISS,709024,64.9,1721,248,31,8104
6:28:22,0.07,MISS,709024,64.9,1732,248,31,8104
6:28:28,0.07,MISS,709024,64.9,1743,248,31,8104
6:28:33,0.07,MISS,709024,64.9,1741,248,31,8104
6:28:38,0.07,MISS,709024,64.9,1767,248,31,8104
6:28:43,0.07,MISS,709024,64.9,1754,248,31,8104
6:28:49,0.07,MISS,709024,64.9,1762,248,31,8104
6:28:54,0.07,MISS,709024,64.9,1711,248,31,8104
6:28:59,0.07,MISS,709024,64.9,1728,248,31,8104
6:29:04,0.07,MISS,709024,64.9,1721,248,31,8104
6:29:10,0.07,MISS,709024,64.9,1734,248,31,8104
6:29:15,0.07,MISS,709024,64.9,1721,248,31,8104
6:29:20,0.07,MISS,709024,64.9,1700,248,31,8104
6:29:25,0.07,MISS,709024,64.9,1795,248,31,8104
6:29:31,0.07,MISS,709024,64.9,1698,248,31,8104
6:29:36,0.07,MISS,709024,64.9,1739,248,31,8104
6:29:41,0.07,MISS,709024,64.9,1715,248,31,8104
6:29:46,0.07,MISS,709024,64.9,1734,248,31,8104
6:29:51,0.07,MISS,709024,64.9,1684,248,31,8104
6:29:57,0.07,MISS,709024,64.9,1757,248,31,8104
6:30:02,0.07,MISS,709024,64.9,1751,248,31,8104
6:30:07,0.07,MISS,709024,64.9,1721,248,31,8104
6:30:12,0.07,MISS,709024,64.9,1797,248,31,8104
6:30:18,0.07,MISS,709024,64.9,1742,248,31,8104
6:30:23,0.07,MISS,709024,64.9,1759,248,31,8104
6:30:28,0.07,MISS,709024,64.9,1697,248,31,8104
6:30:33,0.07,MISS,709024,64.9,1802,248,31,8104
6:30:39,0.07,MISS,709024,64.9,1730,248,31,8104
6:30:44,0.07,MISS,709024,64.9,1813,248,31,8104
6:30:49,0.07,MISS,709024,64.9,1744,248,31,8104
6:30:55,0.07,MISS,709024,64.9,1769,248,31,8104
6:31:00,0.07,MISS,709024,64.9,1718,248,31,8104
6:31:05,0.07,MISS,709024,64.9,1822,248,31,8104
6:31:10,0.07,MISS,709024,64.9,1718,248,31,8104
6:31:16,0.07,MISS,709024,64.9,1785,248,31,8104
6:31:21,0.07,MISS,709024,64.9,1783,248,31,8104
6:31:26,0.07,MISS,709024,64.9,1749,248,31,8104
6:31:31,0.07,MISS,709024,64.9,1741,248,31,8104
6:31:37,0.07,MISS,709024,64.9,1725,248,31,8104
6:31:42,0.07,MISS,709024,64.9,1776,248,31,8104
6:31:47,0.07,MISS,709024,64.9,1738,248,31,8104
6:31:52,0.07,MISS,709024,65,1782,248,31,8104
6:31:58,0.07,MISS,709024,65,1717,248,31,8104
6:32:03,0.07,MISS,709024,65,1746,248,31,8104
6:32:08,0.07,MISS,709024,65,1712,248,31,8104
6:32:13,0.07,MISS,709024,65,1770,248,31,8104
6:32:19,0.07,MISS,709024,65,1750,248,31,8104
6:32:24,0.07,MISS,709024,65,1821,248,31,8104
6:32:29,0.07,MISS,709024,65,1732,248,31,8104
6:32:34,0.07,MISS,709024,65,1807,248,31,8104
6:32:40,0.07,MISS,709024,65,1736,248,31,8104
6:32:45,0.07,MISS,709024,65,1758,248,31,8104
6:32:50,0.07,MISS,709024,65,1762,248,31,8104
6:32:55,0.07,MISS,709024,65,1702,248,31,8104
6:33:01,0.07,MISS,709024,65,1798,248,31,8104
6:33:06,0.07,MISS,709024,65,1741,248,31,8104
6:33:11,0.07,MISS,709024,65,1785,248,31,8104
6:33:16,0.07,MISS,709024,65,1714,248,31,8104
6:33:22,0.07,MISS,709392,65,1781,248,31,8104
6:33:27,0.07,MISS,709392,65,1719,248,31,8104
6:33:32,0.07,MISS,709392,65,1775,248,31,8104
6:33:37,0.07,MISS,709392,65,1704,248,31,8104
6:33:43,0.07,MISS,709392,65,1779,248,31,8104
6:33:48,0.07,MISS,709392,65,1707,248,31,8104
6:33:53,0.07,MISS,709392,65,1736,248,31,8104
6:33:58,0.07,MISS,709392,65,1748,248,31,8104
6:34:04,0.07,MISS,709392,65,1734,248,31,8104
6:34:09,0.07,MISS,709392,65,1791,248,31,8104
6:34:14,0.07,MISS,709392,65,1761,248,31,8104
6:34:20,0.07,MISS,709392,65,1761,248,31,8104
6:34:25,0.07,MISS,709392,65,1708,248,31,8104
6:34:30,0.07,MISS,709392,65,1808,248,31,8104
6:34:35,0.07,MISS,709392,65,1721,248,31,8104
6:34:41,0.07,MISS,709392,65,1771,248,31,8104
6:34:46,0.07,MISS,709392,65,1739,248,31,8104
6:34:51,0.07,MISS,709392,65,1753,248,31,8104
6:34:56,0.07,MISS,709392,65,1671,248,31,8104
6:35:01,0.07,MISS,709392,65,1758,248,31,8104
6:35:07,0.07,MISS,709392,65,1751,248,31,8104
6:35:12,0.07,MISS,709392,65,1768,248,31,8104
6:35:17,0.07,MISS,709392,65,1722,248,31,8104
6:35:22,0.07,MISS,709392,65,1738,248,31,8104
6:35:28,0.07,MISS,709392,65,1741,248,31,8104
6:35:33,0.07,MISS,709392,65,1727,248,31,8104
6:35:38,0.07,MISS,709392,65,1783,248,31,8104
6:35:43,0.07,MISS,709392,65,1705,248,31,8104
6:35:49,0.07,MISS,709392,65,1758,248,31,8104
6:35:54,0.07,MISS,709392,65,1712,248,31,8104
6:35:59,0.07,MISS,709392,65,1765,248,31,8104
6:36:04,0.07,MISS,709392,65,1729,248,31,8104
6:36:10,0.07,MISS,709392,65,1778,248,31,8104
6:36:15,0.07,MISS,709392,65,1742,248,31,8104
6:36:20,0.07,MISS,709392,65,1744,249,31,8104
6:36:26,0.07,MISS,709392,65,1830,249,31,8104
6:36:31,0.07,MISS,709392,65,1743,249,31,8104
6:36:36,0.07,MISS,709392,65,1718,249,31,8104
6:36:41,0.07,MISS,709392,65,1694,249,31,8104
6:36:46,0.07,MISS,709392,65,1775,249,31,8104
6:36:52,0.07,MISS,709392,65,1706,249,31,8104
