Time,Consuming Time(ms),Producing Time(ms),Response time(ms),Message Size(bytes),CPU Utilization(%),Memory Consumption(mb),Disk Free Space(gb),Brick Space,Kafka Total Space(mb),Topic Space(mb),Total Time (sec)
10:33:50,9.571578,8.764529,201774.0706,62208,1.63,1.464,4.8,159,469,78,12037
10:33:54,8.952917,8.217299,190623.8624,58752,1.5,1.464,4.8,159,469,78,12041
10:33:58,9.873225,9.194985,201901.0894,62208,1.81,1.464,4.8,159,469,78,12045
10:34:02,9.70031,8.679182,190744.9914,29376,1.81,1.464,4.8,159,469,78,12047
10:34:06,9.672096,9.124852,202029.2205,62208,1.79,1.464,4.8,159,469,78,12051
10:34:10,10.351602,9.147129,202092.4453,62208,1.58,1.464,4.8,159,469,78,12055
10:34:14,9.659264,8.129898,190924.6093,58752,1.41,1.464,4.8,159,469,78,12059
10:34:18,9.939113,8.410799,190985.1948,58752,1.5,1.464,4.8,159,469,78,12063
10:34:22,10.986318,8.99486,202282.9766,62208,1.57,1.464,4.8,159,469,78,12067
10:34:26,11.669625,9.136873,202347.3073,62208,1.53,1.464,4.8,159,469,78,12071
10:34:30,11.796865,9.00124,202411.1717,62208,1.7,1.464,4.8,159,469,78,12075
10:34:34,10.601798,8.272616,191225.3187,58752,1.48,1.464,4.8,159,469,78,12079
10:34:38,11.663554,9.075687,202538.164,62208,1.7,1.464,4.8,159,469,78,12083
10:34:42,10.906855,8.213467,191346.26,58752,1.48,1.464,4.8,159,469,78,12087
10:34:46,11.114702,8.474717,191406.7888,58752,1.78,1.464,4.8,159,469,78,12091
10:34:50,12.714554,8.853183,202729.98,62208,1.67,1.464,4.8,159,470,79,12095
10:34:54,11.938422,8.463535,191526.8551,58752,1.99,1.464,4.8,159,470,79,12099
10:34:58,12.566127,8.644486,202857.381,62208,1.69,1.464,4.8,159,470,79,12103
10:35:02,12.707363,9.21878,202921.4568,31104,1.81,1.464,4.8,159,470,79,12105
10:35:06,12.420536,8.780026,191708.3736,58752,1.75,1.464,4.8,159,470,79,12109
10:35:11,13.091535,9.315374,203064.9655,77760,1.65,1.464,4.8,159,470,79,12114
10:35:15,12.22714,8.566088,191843.3864,58752,1.65,1.464,4.8,159,470,79,12118
10:35:19,12.933549,8.228474,191903.3869,58752,1.84,1.464,4.8,159,470,79,12122
10:35:23,4.051431,8.371457,191963.5915,58752,1.62,1.464,4.8,159,470,79,12126
10:35:27,4.708359,8.884089,203320.2636,62208,1.72,1.464,4.8,159,470,79,12130
10:35:31,4.896752,8.881068,203383.4801,62208,1.76,1.464,4.8,159,470,79,12134
10:35:35,4.562843,8.638877,192145.7337,58752,1.63,1.464,4.8,159,470,79,12138
10:35:39,5.712438,9.060469,203512.1677,62208,1.75,1.464,4.8,159,470,79,12142
10:35:43,4.821528,8.954778,192266.5864,58752,1.49,1.464,4.8,159,470,79,12146
10:35:47,5.494142,8.706749,192326.7708,58752,2,1.464,4.8,159,470,79,12150
10:35:51,5.680391,8.05033,192386.5839,58752,1.65,1.464,4.8,159,470,79,12154
10:35:55,5.321827,8.519256,192447.4994,58752,1.66,1.464,4.8,159,470,79,12158
10:35:59,5.540522,9.07294,203831.336,62208,1.95,1.464,4.8,159,470,79,12162
10:36:03,6.22449,8.983584,203894.9884,46656,1.58,1.464,4.8,159,470,79,12165
10:36:07,6.344975,8.296529,192628.0841,58752,1.58,1.464,4.8,159,470,79,12169
10:36:11,7.151274,8.687607,204023.0241,62208,2.1,1.464,4.8,159,470,79,12173
10:36:15,6.837433,9.000927,204087.5148,62208,2.2,1.464,4.8,159,470,79,12177
10:36:19,6.877726,8.661001,192809.7739,58752,2.14,1.464,4.8,159,470,79,12181
10:36:24,5.951726,7.824696,181538.5885,69120,1.55,1.464,4.8,159,470,79,12186
10:36:28,8.01369,8.554153,204294.4721,62208,2,1.464,4.8,159,470,79,12190
10:36:32,6.808682,8.125943,181652.0937,55296,1.91,1.464,4.8,159,470,79,12194
10:36:36,7.148279,8.006948,193065.275,58752,1.84,1.464,4.8,159,470,79,12198
10:36:40,7.781394,8.514291,193125.0035,58752,1.73,1.464,4.8,159,470,79,12202
10:36:44,8.091276,8.642887,204549.2619,62208,1.61,1.464,4.8,159,470,79,12206
10:36:48,7.545387,8.875255,193246.3138,58752,1.56,1.464,4.8,159,470,79,12210
10:36:52,8.382684,9.18967,204676.4005,62208,1.57,1.464,4.8,159,470,79,12214
10:36:56,8.342221,8.444803,193365.8924,58752,1.56,1.464,4.8,159,470,79,12218
10:37:00,8.688013,9.2247,204804.3458,0,1.73,1.464,4.8,159,470,79,12218
10:37:04,8.176055,8.456625,193486.5161,58752,1.5,1.464,4.8,159,470,79,12222
10:37:08,8.335604,8.737661,193547.0944,58752,1.51,1.464,4.8,159,470,79,12226
10:37:12,9.266612,8.944593,204995.8615,62208,1.48,1.464,4.8,159,470,79,12230
10:37:16,8.666865,8.244575,193667.2821,58752,1.66,1.464,4.8,159,470,79,12234
10:37:20,8.028151,8.078198,182332.7248,55296,1.66,1.464,4.8,159,470,79,12238
10:37:24,9.4737,8.624733,193789.2772,58752,1.45,1.464,4.8,159,470,79,12242
10:37:28,9.148438,8.289837,193848.983,58752,1.51,1.464,4.8,159,470,79,12246
10:37:32,9.80199,9.100576,193909.8711,58752,1.79,1.464,4.8,159,470,80,12250
10:37:36,9.100539,8.0165,182559.5581,55296,1.61,1.464,4.8,159,471,80,12254
10:37:40,10.067445,8.448976,194029.9672,58752,1.78,1.464,4.8,159,471,80,12258
10:37:44,9.702009,7.870549,194089.6632,58752,1.58,1.464,4.8,159,471,80,12262
10:37:48,10.404235,8.294774,194150.4176,58752,1.88,1.464,4.8,159,471,80,12266
10:37:52,11.37242,8.888125,205634.2733,62208,1.58,1.464,4.8,159,471,80,12270
10:37:56,10.993035,9.147922,205698.7328,62208,1.52,1.464,4.8,159,471,80,12274
10:38:00,11.157407,8.775703,205761.7599,0,1.65,1.464,4.8,159,471,80,12274
10:38:04,10.395132,8.698682,194390.9958,58752,1.58,1.464,4.8,159,471,80,12278
10:38:08,10.515448,9.069775,194451.3367,58752,1.64,1.464,4.8,159,471,80,12282
10:38:12,10.666331,8.338328,194510.4377,58752,1.57,1.464,4.8,159,471,80,12286
10:38:16,11.323959,8.742255,194571.5575,58752,1.66,1.464,4.8,159,471,80,12290
10:38:20,11.86904,9.093712,206081.0431,62208,1.63,1.464,4.8,159,471,80,12294
10:38:24,11.093822,8.165949,194691.6969,58752,1.62,1.464,4.8,159,471,80,12298
10:38:28,11.210239,8.377494,194751.6979,58752,1.58,1.464,4.8,159,471,80,12302
10:38:32,11.879237,8.237145,194811.6716,58752,1.81,1.464,4.8,159,471,80,12306
10:38:36,11.582659,8.593755,194872.3661,58752,1.81,1.464,4.8,159,471,80,12310
10:38:40,12.661165,8.725168,206398.9279,62208,1.95,1.464,4.8,159,471,80,12314
10:38:45,12.424656,8.520735,195007.9969,73440,1.88,1.464,4.8,159,471,80,12319
10:38:49,11.084601,8.097653,183593.6691,55296,1.81,1.464,4.8,159,471,80,12323
10:38:53,12.748579,8.802385,195128.607,58752,1.99,1.464,4.8,159,471,80,12327
10:38:57,13.417461,9.181716,206670.3405,62208,1.87,1.464,4.8,159,471,80,12331
10:39:01,4.652478,9.38414,206734.6464,15552,2.31,1.464,4.8,159,471,80,12332
10:39:05,4.272864,8.396829,195309.7053,58752,1.92,1.464,4.8,159,471,80,12336
10:39:09,4.387381,8.275659,195369.9404,58752,1.88,1.464,4.8,159,471,80,12340
10:39:14,4.123797,8.00195,183948.5042,69120,1.86,1.464,4.8,159,471,80,12345
10:39:18,5.378568,8.96486,207005.7587,62208,1.55,1.464,4.8,159,471,80,12349
10:39:22,5.545678,8.894812,207069.6251,62208,1.57,1.464,4.8,159,471,80,12353
10:39:26,6.172848,9.098486,207133.2078,62208,1.62,1.464,4.8,159,471,80,12357
10:39:30,5.852329,8.710189,207196.4234,62208,1.55,1.464,4.8,159,471,80,12361
10:39:34,6.591612,8.967085,207260.9727,62208,1.48,1.464,4.8,159,471,80,12365
10:39:38,5.673551,9.002717,195806.9985,58752,1.59,1.464,4.8,159,471,80,12369
10:39:42,6.431433,8.600007,207387.425,62208,1.69,1.464,4.8,159,471,80,12373
10:39:46,6.018556,8.469664,195926.8839,58752,1.68,1.464,4.8,159,471,80,12377
10:39:50,6.665229,8.939176,195987.3203,58752,1.53,1.464,4.8,159,471,80,12381
10:39:54,6.322748,8.473835,196047.2868,58752,1.71,1.464,4.8,159,471,80,12385
10:39:58,6.482559,8.369245,196107.504,58752,1.73,1.464,4.8,159,471,80,12389
10:40:02,7.252338,8.965787,207706.5754,31104,1.52,1.464,4.8,159,471,80,12391
10:40:06,6.759793,8.107746,196227.1526,58752,1.67,1.464,4.8,159,471,80,12395
10:40:10,7.056504,8.545061,207833.8838,62208,1.6,1.464,4.8,159,471,80,12399
10:40:14,8.23502,8.968328,207897.8483,62208,1.47,1.464,4.8,159,471,80,12403
10:40:18,7.186053,8.257594,196408.7875,58752,1.57,1.464,4.8,159,472,81,12407
10:40:22,7.342903,7.906373,196467.5934,58752,1.57,1.464,4.8,159,472,81,12411
10:40:26,7.480549,8.339884,196529.1253,58752,1.43,1.464,4.8,159,472,81,12415
10:40:30,8.376011,9.105219,208153.3882,62208,1.62,1.464,4.8,159,472,81,12419
10:40:34,7.105552,7.868329,185081.7738,55296,1.4,1.464,4.8,159,472,81,12423
10:40:38,8.762728,9.186072,208281.3893,62208,1.55,1.464,4.8,159,472,81,12427
10:40:42,9.333806,8.250314,185195.8933,55296,1.49,1.464,4.8,159,472,81,12431
10:40:46,10.127874,8.190712,185252.7768,55296,1.66,1.464,4.8,159,472,81,12435
10:40:50,11.512203,8.975602,208472.7156,62208,1.56,1.464,4.8,159,472,81,12439
10:40:54,10.750303,8.104842,196950.9926,58752,1.37,1.464,4.8,159,472,81,12443
10:40:58,10.904306,8.241518,197010.7678,58752,1.91,1.464,4.8,159,472,81,12447
10:41:02,11.075862,8.327751,197071.6272,29376,1.67,1.464,4.8,159,472,81,12449
10:41:06,11.206349,8.343059,197132.1654,58752,1.72,1.464,4.8,159,472,81,12453
10:41:10,11.326245,8.75194,197192.7621,58752,1.68,1.464,4.8,159,472,81,12457
10:41:14,12.406097,8.768616,208856.3469,62208,2.56,1.464,4.8,159,472,81,12461
10:41:18,12.152863,8.537706,197313.1054,58752,1.79,1.464,4.8,159,472,81,12465
10:41:22,11.788991,8.375477,197373.1636,58752,1.5,1.464,4.8,159,472,81,12469
10:41:26,12.449507,8.605594,197434.1715,58752,1.66,1.464,4.8,159,472,81,12473
10:41:30,12.111787,8.478435,197494.1468,58752,1.65,1.464,4.8,159,472,81,12477
10:41:34,13.72362,9.038016,209175.7271,62208,1.48,1.464,4.8,159,472,81,12481
10:41:38,12.393025,8.398216,197615.0293,58752,1.57,1.464,4.8,159,472,81,12485
10:41:42,4.522217,8.502845,197675.1712,58752,1.53,1.464,4.8,147,472,81,12489
10:41:46,4.673229,8.581024,197735.4969,58752,1.67,1.464,4.8,147,472,81,12493
10:41:50,4.284119,8.729405,197794.9166,58752,1.74,1.464,4.8,147,472,81,12497
10:41:54,4.403941,8.460787,197855.2925,58752,1.59,1.464,4.8,147,472,81,12501
10:41:58,4.544068,8.425722,197915.8763,58752,2.58,1.464,4.8,147,472,81,12505
10:42:02,4.664538,8.505814,197975.4952,29376,1.72,1.464,4.8,147,472,81,12507
10:42:06,5.350515,8.862609,209685.2534,62208,1.96,1.464,4.8,147,472,81,12511
10:42:10,5.415929,8.56465,198096.1702,58752,1.81,1.464,4.8,147,472,81,12515
10:42:14,5.637364,8.900138,209812.937,62208,1.39,1.464,4.8,147,472,81,12519
10:42:18,5.761921,8.838936,209875.2939,62208,1.92,1.464,4.8,147,472,81,12523
10:42:22,5.368552,8.685785,198275.9459,58752,1.77,1.464,4.8,147,472,81,12527
10:42:26,5.47803,8.191176,186669.2943,55296,1.63,1.464,4.8,147,472,81,12531
10:42:30,6.354147,8.788889,210065.842,62208,1.84,1.464,4.9,127,452,61,12535
10:42:34,5.78971,7.840471,186781.4972,55296,1.52,1.464,4.9,127,452,61,12539
10:42:38,6.543315,8.632938,198515.6617,58752,1.78,1.464,4.9,127,452,61,12543
10:42:42,7.316158,8.936525,210255.8262,62208,1.61,1.464,4.9,128,452,61,12547
10:42:46,6.830257,8.935534,198635.6982,58752,1.6,1.464,4.9,128,452,61,12551
10:42:50,7.172247,8.938715,210383.4322,62208,1.88,1.464,4.9,128,452,61,12555
10:42:54,7.329414,8.759965,210447.2101,62208,1.63,1.464,4.9,128,452,61,12559
10:42:58,7.330321,8.381771,198816.5026,58752,1.74,1.464,4.9,128,452,61,12563
10:43:02,7.510017,8.700541,198876.69,29376,1.67,1.464,4.9,128,452,61,12565
10:43:06,7.1801,8.128844,198936.7789,58752,1.81,1.464,4.9,128,452,61,12569
10:43:10,7.183151,7.856989,187291.8994,55296,1.65,1.464,4.9,128,452,61,12573
10:43:14,7.499797,8.455655,199057.5643,58752,2.11,1.464,4.9,128,453,62,12577
10:43:18,8.334873,8.929298,210829.9709,62208,1.69,1.464,4.9,128,453,62,12581
10:43:22,8.277594,8.776563,199177.8053,58752,1.54,1.464,4.9,128,453,62,12585
10:43:26,7.946351,9.041497,199238.8463,58752,1.64,1.464,4.9,128,453,62,12589
10:43:30,8.100176,8.783126,199298.3838,58752,1.67,1.464,4.9,128,453,62,12593
10:43:34,8.785488,8.415381,199358.7041,58752,1.56,1.464,4.9,128,453,62,12597
10:43:38,9.181431,8.657293,211149.3468,62208,1.74,1.464,4.9,128,453,62,12601
10:43:42,8.655035,8.399032,199478.4314,58752,1.55,1.464,4.9,128,453,62,12605
10:43:46,8.785954,8.765372,199539.7778,58752,1.66,1.464,4.9,128,453,62,12609
10:43:50,8.902147,8.312604,199599.0693,58752,1.6,1.464,4.9,128,453,62,12613
10:43:54,8.747766,7.665309,187914.3684,55296,1.44,1.464,4.9,128,453,62,12617
10:43:58,10.505996,8.915445,211467.4229,62208,1.74,1.464,4.9,128,453,62,12621
10:44:02,10.675384,9.060563,211531.3378,31104,1.61,1.464,4.9,129,453,62,12623
10:44:06,10.313254,9.286409,211595.3506,62208,1.71,1.464,4.9,129,453,62,12627
10:44:10,10.497864,8.646897,211657.9813,62208,1.5,1.464,4.9,129,453,62,12631
10:44:14,9.806551,8.084374,199958.6352,58752,1.43,1.464,4.9,129,453,62,12635
10:44:18,10.809546,8.977316,211785.6402,62208,1.7,1.464,4.9,129,453,62,12639
10:44:22,9.785802,7.728492,188310.1993,55296,1.64,1.464,4.9,129,453,62,12643
10:44:26,11.195604,9.294043,211913.6415,62208,1.48,1.464,4.9,129,453,62,12647
10:44:30,10.48925,8.719648,200200.7177,58752,1.68,1.464,4.9,129,453,62,12651
10:44:34,11.516774,9.067373,212040.6393,62208,1.48,1.464,4.9,129,453,62,12655
10:44:38,11.314966,8.450562,200320.5343,58752,1.52,1.464,4.9,129,453,62,12659
10:44:42,11.482725,8.72278,200380.6066,58752,1.83,1.464,4.9,129,453,62,12663
10:44:46,11.153581,8.244,200440.628,58752,1.52,1.464,4.9,129,453,62,12667
10:44:50,11.295098,8.466481,200500.8567,58752,1.64,1.464,4.9,129,453,62,12671
10:44:54,10.994054,8.00383,188763.4166,55296,1.57,1.464,4.9,129,453,62,12675
10:44:58,11.55531,8.580067,200621.862,58752,1.69,1.464,4.9,129,453,62,12679
10:45:02,12.672306,9.178641,212486.7199,31104,1.73,1.464,4.9,129,453,62,12681
10:45:06,12.839068,9.189676,212550.6088,62208,1.5,1.464,4.9,129,453,62,12685
10:45:10,13.517762,9.092121,212614.1681,62208,1.42,1.464,4.9,129,453,62,12689
10:45:14,12.174139,8.43526,200862.1448,58752,1.39,1.464,4.9,129,453,62,12693
10:45:18,12.797767,8.118291,200921.558,58752,1.48,1.464,4.9,129,453,62,12697
10:45:22,13.377366,9.186684,212804.6263,62208,1.53,1.464,4.9,129,453,62,12701
10:45:26,4.089409,8.32556,201041.8508,58752,1.4,1.464,4.9,129,453,62,12705
10:45:30,4.771134,9.099953,212932.2168,62208,1.63,1.464,4.9,129,453,62,12709
10:45:34,4.892065,7.910112,201162.1753,58752,1.43,1.464,4.9,129,453,62,12713
10:45:38,4.514897,8.692695,201222.5641,58752,1.42,1.464,4.9,129,453,62,12717
10:45:42,5.200629,9.187381,213122.6435,62208,1.47,1.464,4.9,129,453,62,12721
10:45:46,4.804081,8.29863,201342.414,58752,1.43,1.464,4.9,129,453,62,12725
10:45:50,5.5494,8.879428,213250.4271,62208,1.54,1.464,4.9,129,453,62,12729
10:45:54,5.212714,8.412943,201463.5666,58752,1.29,1.464,4.9,129,453,62,12733
10:45:58,5.340727,8.251288,201523.2733,58752,1.48,1.464,4.9,129,454,63,12737
10:46:02,5.467412,8.581839,201583.5304,29376,1.55,1.464,4.9,129,454,63,12739
10:46:06,5.584383,8.451606,201643.7925,58752,1.51,1.464,4.9,129,454,63,12743
10:46:10,5.651702,8.187387,189838.7946,55296,1.48,1.464,4.9,129,454,63,12747
10:46:14,5.783557,8.243283,189895.3679,55296,1.33,1.464,4.9,129,454,63,12751
10:46:18,6.031083,8.257409,201822.9127,58752,1.47,1.464,4.9,129,454,63,12755
10:46:22,6.177889,8.114921,201883.3116,58752,1.49,1.464,4.9,129,454,63,12759
10:46:26,6.309658,8.46351,201943.6514,58752,1.31,1.464,4.9,129,454,63,12763
10:46:30,6.466444,8.724782,202004.127,58752,1.61,1.464,4.9,129,454,63,12767
10:46:34,6.623515,8.707849,202064.915,58752,1.48,1.464,4.9,129,454,63,12771
10:46:38,6.786306,8.194388,202124.4987,58752,1.49,1.464,4.9,129,454,63,12775
10:46:42,7.429127,8.487466,202185.1249,58752,1.5,1.464,4.9,129,454,63,12779
10:46:46,7.747332,8.997236,214142.4155,62208,1.45,1.464,4.9,131,454,63,12783
10:46:50,7.221674,8.692264,202305.4784,58752,1.76,1.464,4.9,131,454,63,12787
10:46:54,7.355385,8.822611,202365.1743,58752,1.38,1.464,4.9,131,454,63,12791
10:46:58,7.522392,8.675411,202425.5439,58752,1.68,1.464,4.9,131,454,63,12795
10:47:02,7.681659,8.115504,202484.8946,29376,2.51,1.464,4.9,131,454,63,12797
10:47:06,8.567903,9.109473,214460.2292,62208,1.69,1.464,4.9,131,454,63,12801
10:47:10,8.025134,8.368505,202605.8098,58752,1.72,1.464,4.9,131,454,63,12805
10:47:14,8.176127,8.490533,202666.3792,58752,1.5,1.464,4.9,131,454,63,12809
10:47:18,8.326706,8.591335,202726.5627,58752,1.82,1.464,4.9,131,454,63,12813
10:47:22,9.737944,9.06975,214715.9467,62208,1.41,1.464,4.9,131,454,63,12817
10:47:26,9.405799,8.783832,214779.4929,62208,1.48,1.464,4.9,131,454,63,12821
10:47:30,8.81855,8.238049,202906.7744,58752,1.49,1.464,4.9,131,454,63,12825
10:47:34,8.717898,7.761629,191027.8037,55296,1.39,1.464,4.9,131,454,63,12829
10:47:38,8.369216,7.614685,191084.1296,55296,1.48,1.464,4.9,131,454,63,12833
10:47:42,9.05293,7.638058,191140.6162,55296,1.35,1.464,4.9,131,454,63,12837
10:47:46,10.31502,9.086131,215097.4263,62208,1.46,1.464,4.9,131,454,63,12841
10:47:50,9.687243,8.32544,203207.3221,58752,1.49,1.464,4.9,131,454,63,12845
10:47:54,9.885022,8.189155,203267.7886,58752,1.35,1.464,4.9,131,454,63,12849
10:47:58,10.491459,8.173901,203328.4966,58752,1.47,1.464,4.9,131,454,63,12853
10:48:02,10.166861,8.636405,203388.1319,29376,1.66,1.464,4.9,131,454,63,12855
10:48:06,10.814768,8.328446,203448.2711,58752,1.46,1.464,4.9,131,454,63,12859
10:48:10,11.36771,8.871349,215480.0272,62208,1.64,1.464,4.9,131,454,63,12863
10:48:14,10.290718,8.048146,191595.0431,55296,1.36,1.464,4.9,131,454,63,12867
10:48:18,11.832917,8.640745,215607.619,62208,1.43,1.464,4.9,131,454,63,12871
10:48:22,11.564121,8.575006,203690.2595,58752,1.59,1.464,4.9,131,454,63,12875
10:48:26,11.729576,7.977213,203749.8574,58752,1.41,1.464,4.9,131,454,63,12879
10:48:30,12.809294,9.26947,215799.8017,62208,1.63,1.464,4.9,131,454,63,12883
10:48:34,11.059806,7.914993,191878.704,55296,1.39,1.464,4.9,131,454,63,12887
10:48:38,11.638201,8.49637,203931.2738,58752,1.43,1.464,4.9,131,454,63,12891
10:48:42,12.720816,8.552699,215990.1691,62208,1.46,1.464,4.9,131,455,64,12895
10:48:46,11.920317,8.46899,204051.272,58752,1.5,1.464,4.9,131,455,64,12899
10:48:50,12.574355,8.92885,204112.0946,58752,1.59,1.464,4.9,131,455,64,12903
10:48:54,12.229969,8.156306,204172.3064,58752,1.48,1.464,4.9,131,455,64,12907
10:48:58,12.357771,8.338743,204231.9405,58752,1.54,1.464,4.9,131,455,64,12911
10:49:02,4.516389,9.059679,204291.6736,29376,1.92,1.464,4.9,131,455,64,12913
10:49:06,4.67699,9.023791,204351.6848,58752,1.57,1.464,4.9,131,455,64,12917
10:49:10,4.836718,8.739273,204412.244,58752,1.49,1.464,4.9,131,455,64,12921
10:49:14,4.514531,8.432214,204472.2286,58752,1.44,1.464,4.9,131,455,64,12925
10:49:18,4.686838,8.688846,204532.6603,58752,1.5,1.464,4.9,131,455,64,12929
10:49:22,5.410526,8.836921,216627.4963,62208,1.53,1.464,4.9,131,455,64,12933
10:49:26,5.049652,8.217697,204653.0264,58752,1.48,1.464,4.9,131,455,64,12937
10:49:30,5.743978,8.968417,216755.8681,62208,1.65,1.464,4.9,131,455,64,12941
10:49:34,5.33695,8.279218,204774.2294,58752,1.41,1.464,4.9,131,455,64,12945
10:49:38,6.063507,8.98352,216883.1827,62208,1.59,1.464,4.9,131,455,64,12949
10:49:42,5.626593,8.61917,204894.9172,58752,1.48,1.464,4.9,131,455,64,12953
10:49:46,5.868654,8.486522,217010.5779,62208,1.55,1.464,4.9,131,455,64,12957
10:49:50,6.552646,8.990268,217074.912,62208,1.54,1.464,4.9,131,455,64,12961
10:49:54,6.108001,8.498201,205075.4157,58752,1.35,1.464,4.9,131,455,64,12965
10:49:58,6.836751,8.972913,217202.8703,62208,1.84,1.464,4.9,131,455,64,12969
10:50:02,7.015089,8.916091,217266.1549,31104,1.55,1.464,4.9,131,455,64,12971
10:50:06,6.544476,8.122194,205256.1484,58752,1.56,1.464,4.9,131,455,64,12975
10:50:10,7.172474,8.63959,205316.8559,58752,1.62,1.464,4.9,131,455,64,12979
10:50:14,6.856563,8.349306,205376.4348,58752,1.36,1.464,4.9,131,455,64,12983
10:50:18,6.802934,7.882081,193352.4678,55296,1.51,1.464,4.9,131,455,64,12987
10:50:22,7.79286,9.424097,217586.3625,62208,1.43,1.464,4.9,131,455,64,12991
10:50:26,7.220444,8.337179,205558.2227,58752,1.52,1.464,4.9,131,455,64,12995
10:50:30,7.184189,7.916903,193523.5599,55296,1.72,1.464,4.9,131,455,64,12999
10:50:34,8.229748,8.523672,217777.0533,62208,1.42,1.464,4.9,131,455,64,13003
10:50:38,8.169688,8.371912,205738.8255,58752,1.49,1.464,4.9,131,455,64,13007
10:50:42,8.328017,8.70402,205799.4858,58752,1.36,1.464,4.9,131,455,64,13011
10:50:46,7.982107,8.382253,205859.3095,58752,1.53,1.464,4.9,131,455,64,13015
10:50:50,8.832351,9.180145,218033.2101,62208,1.62,1.464,4.9,131,455,64,13019
10:50:54,9.009629,8.902461,218096.5831,62208,1.44,1.464,4.9,131,455,64,13023
10:50:58,9.189172,8.75448,218160.3973,62208,1.59,1.464,4.9,131,455,64,13027
10:51:02,9.155627,8.197394,206100.478,29376,1.59,1.464,4.9,131,455,64,13029
10:51:06,9.857941,9.530533,230414.7384,65664,1.79,1.464,4.9,131,455,64,13033
10:51:10,8.979656,8.666827,206220.371,58752,1.76,1.464,4.9,131,455,64,13037
10:51:14,9.606107,8.252236,206280.5279,58752,1.39,1.464,4.9,131,455,64,13041
10:51:18,10.087848,8.94531,218478.645,62208,1.46,1.464,4.9,131,455,64,13045
10:51:22,9.897935,8.146,206401.4101,58752,1.46,1.464,4.9,131,455,64,13049
10:51:26,9.877412,9.369225,218606.7476,62208,1.49,1.464,4.9,131,456,65,13053
10:51:30,10.293272,8.354097,206521.9171,58752,1.4,1.464,4.9,131,456,65,13057
10:51:34,9.915585,8.316351,206582.1552,58752,1.56,1.464,4.9,131,456,65,13061
10:51:38,11.420531,8.883989,218797.9398,62208,1.41,1.464,4.9,131,456,65,13065
10:51:42,10.201455,8.682535,206702.5447,58752,1.61,1.464,4.9,131,456,65,13069
10:51:46,11.720213,9.08719,218925.6425,62208,1.65,1.464,4.9,131,456,65,13073
10:51:50,11.871584,9.080275,218989.3943,62208,1.72,1.464,4.9,131,456,65,13077
10:51:54,10.618165,8.404227,206882.2222,58752,1.4,1.464,4.9,131,456,65,13081
10:51:58,11.625402,9.283711,219116.3129,62208,1.6,1.464,4.9,131,456,65,13085
10:52:02,11.369276,8.507586,207003.3564,29376,1.34,1.464,4.9,131,456,65,13087
10:52:06,11.053287,8.35358,207063.276,58752,1.57,1.464,4.9,131,456,65,13091
10:52:10,11.173399,8.165316,207123.9994,58752,1.6,1.464,4.9,131,456,65,13095
10:52:14,12.695726,9.157353,219371.8726,62208,1.61,1.464,4.9,135,456,65,13099
10:52:18,11.936352,8.084939,207244.6612,58752,1.54,1.464,4.9,135,456,65,13103
