Time CPU_Usage Hit_Miss Squid_Memory_Usage Request_Rate/(Min) Squid_Disk_Usage Cache_Memory_Usage Response_Time
23:04:31 0.01 HIT 687440 1.9 231 4492 1536
23:04:36 0.01 HIT 687440 1.9 231 4492 1597
23:04:41 0.01 HIT 687440 1.9 231 4492 1583
23:04:46 0.01 HIT 687440 1.9 231 4492 1539
23:04:51 0.01 HIT 687440 1.9 231 4492 1602
23:04:56 0.01 HIT 687440 1.9 231 4492 1562
23:05:01 0.01 HIT 687440 1.9 231 4492 1552
23:05:06 0.01 HIT 687440 1.9 231 4492 1586
23:05:11 0.01 HIT 687440 1.9 231 4492 1581
23:05:16 0.01 HIT 687440 1.9 231 4492 1594
23:05:21 0.01 HIT 687440 1.9 231 4492 1523
23:05:26 0.01 HIT 687440 1.9 231 4492 1578
23:05:31 0.01 HIT 687440 1.9 231 4492 1612
23:05:37 0.01 HIT 687440 1.9 231 4492 1545
23:05:42 0.01 HIT 687440 1.9 231 4492 1590
23:05:47 0.01 HIT 687440 1.9 231 4492 1565
23:05:52 0.01 HIT 687440 1.9 231 4492 1669
23:05:57 0.01 HIT 687440 1.9 231 4492 1559
23:06:02 0.01 HIT 687440 1.9 231 4492 1581
23:06:07 0.01 HIT 687440 1.9 231 4492 1595
23:06:12 0.01 HIT 687440 1.9 231 4492 1547
23:06:17 0.01 HIT 687440 1.9 231 4492 1572
23:06:22 0.01 HIT 687440 1.9 231 4492 1558
23:06:27 0.01 HIT 687440 1.9 231 4492 1555
23:06:32 0.01 HIT 687440 1.9 231 4492 1582
23:06:37 0.01 HIT 687440 1.9 231 4492 1555
23:06:43 0.01 HIT 687440 1.9 231 4492 1573
23:06:48 0.01 HIT 687440 1.9 231 4492 1587
23:06:53 0.01 HIT 687440 1.9 231 4492 1577
23:06:58 0.01 HIT 687440 1.9 231 4492 1601
23:07:03 0.01 HIT 687440 1.9 231 4492 1580
23:07:08 0.01 HIT 687440 1.9 231 4492 1559
23:07:13 0.01 HIT 687440 1.9 231 4492 1589
23:07:18 0.01 HIT 687440 1.9 231 4492 1574
23:07:23 0.01 HIT 687440 1.9 231 4492 1635
23:07:28 0.01 HIT 687440 1.9 231 4492 1571
23:07:33 0.01 HIT 687440 1.9 231 4492 1541
23:07:38 0.01 HIT 687440 1.9 231 4492 1577
23:07:44 0.01 HIT 687440 1.9 231 4492 1576
23:07:49 0.01 HIT 687440 1.9 231 4492 1599
23:07:54 0.01 HIT 687440 1.9 231 4492 1559
23:07:59 0.01 HIT 687440 1.9 232 4492 1565
23:08:04 0.01 HIT 687440 1.9 232 4492 1643
23:08:09 0.01 HIT 687440 1.9 232 4492 1605
23:08:14 0.01 HIT 687440 1.9 232 4492 1593
23:08:19 0.01 HIT 687440 1.9 232 4492 1592
23:08:24 0.01 HIT 687440 1.9 232 4492 1572
23:08:29 0.01 HIT 687440 1.9 232 4492 1636
23:08:35 0.01 HIT 687440 1.9 232 4492 1579
23:08:40 0.01 HIT 687440 1.9 232 4492 1585
23:08:45 0.01 HIT 687440 1.9 232 4492 1561
23:08:50 0.01 HIT 687440 1.9 232 4492 1598
23:08:55 0.01 HIT 687440 1.9 232 4492 1576
23:09:00 0.01 HIT 687440 1.9 232 4492 1567
23:09:05 0.01 HIT 687440 1.9 232 4492 1621
23:09:10 0.01 HIT 687440 1.9 232 4492 1542
23:09:15 0.01 HIT 687440 1.9 232 4492 1569
23:09:20 0.01 HIT 687440 1.9 232 4492 1586
23:09:25 0.01 HIT 687440 1.9 232 4492 1552
23:09:30 0.01 HIT 687440 1.9 232 4492 1584
23:09:35 0.01 HIT 687440 1.9 232 4492 1552
23:09:40 0.01 HIT 687440 1.9 232 4492 1547
23:09:46 0.01 HIT 687440 1.9 232 4492 1595
23:09:51 0.01 HIT 687440 1.9 232 4492 1576
23:09:56 0.01 HIT 687440 1.9 232 4492 1604
23:10:01 0.01 HIT 687440 1.9 232 4492 1594
23:10:06 0.01 HIT 687440 1.9 232 4492 1606
23:10:11 0.01 HIT 687440 1.9 232 4492 1578
23:10:16 0.01 HIT 687440 1.9 232 4492 1547
23:10:21 0.01 HIT 687440 2.0 232 4492 1576
23:10:26 0.01 HIT 687440 2.0 232 4492 1574
23:10:31 0.01 HIT 687440 2.0 232 4492 1618
23:10:37 0.01 HIT 687440 2.0 232 4492 1609
23:10:42 0.01 HIT 687440 2.0 232 4492 1595
23:10:47 0.01 HIT 687440 2.0 232 4492 1583
23:10:52 0.01 HIT 687440 2.0 232 4492 1540
23:10:57 0.01 HIT 687440 2.0 232 4492 1608
23:11:02 0.01 HIT 687440 2.0 232 4492 1569
23:11:07 0.01 HIT 687440 2.0 232 4492 1583
23:11:12 0.01 HIT 687440 2.0 232 4492 1576
23:11:17 0.01 HIT 687440 2.0 232 4492 1579
23:11:22 0.01 HIT 687440 2.0 232 4492 1551
23:11:27 0.01 HIT 687440 2.0 232 4492 1583
23:11:32 0.01 HIT 687440 2.0 232 4492 1564
23:11:37 0.01 HIT 687440 2.0 232 4492 1577
23:11:43 0.01 HIT 687440 2.0 232 4492 1589
23:11:48 0.01 HIT 687440 2.0 232 4492 1561
23:11:53 0.01 HIT 687440 2.0 232 4492 1628
23:11:58 0.01 HIT 687440 2.0 232 4492 1582
23:12:03 0.01 HIT 687440 2.0 232 4492 1605
23:12:08 0.01 HIT 687440 2.0 232 4492 1588
23:12:13 0.01 HIT 687440 2.0 232 4492 1538
23:12:18 0.01 HIT 687440 2.0 232 4492 1594
23:12:23 0.01 HIT 687440 2.0 232 4492 1585
23:12:28 0.01 HIT 687440 2.0 232 4492 1569
23:12:33 0.01 HIT 687440 2.0 232 4492 1606
23:12:39 0.01 HIT 687440 2.0 232 4492 1573
23:12:44 0.01 HIT 687440 2.0 232 4492 1603
23:12:49 0.01 HIT 687440 2.0 232 4492 1573
23:12:54 0.01 HIT 687440 2.0 232 4492 1577
23:12:59 0.01 HIT 687440 2.0 232 4492 1580
23:13:04 0.01 HIT 687440 2.0 232 4492 1600
23:13:09 0.01 HIT 687440 2.0 232 4492 1632
23:13:14 0.01 HIT 687440 2.0 232 4492 1566
23:13:19 0.01 HIT 687440 2.0 232 4492 1623
23:13:24 0.01 HIT 687440 2.0 232 4492 1571
23:13:29 0.01 HIT 687440 2.0 232 4492 1535
23:13:35 0.01 HIT 687440 2.0 232 4492 1652
23:13:40 0.01 HIT 687440 2.0 232 4492 1588
23:13:45 0.01 HIT 687440 2.0 232 4492 1563
23:13:50 0.01 HIT 687440 2.0 232 4492 1571
23:13:55 0.01 HIT 687440 2.0 232 4492 1591
23:14:00 0.01 HIT 687440 2.0 232 4492 1614
23:14:05 0.01 HIT 687440 2.0 232 4492 1541
23:14:10 0.01 HIT 687440 2.0 232 4492 1579
23:14:15 0.01 HIT 687440 2.0 232 4492 1591
23:14:20 0.01 HIT 687440 2.0 232 4492 1551
23:14:25 0.01 HIT 687440 2.0 232 4492 1583
23:14:30 0.01 HIT 687440 2.0 232 4492 1608
23:14:36 0.01 HIT 687440 2.0 232 4492 1659
23:14:41 0.01 HIT 687440 2.0 232 4492 1579
23:14:46 0.01 HIT 687440 2.0 232 4492 1602
23:14:51 0.01 HIT 687440 2.0 232 4492 1616
23:14:56 0.01 HIT 687440 2.0 232 4492 1578
23:15:01 0.01 HIT 687440 2.0 232 4492 1608
23:15:06 0.01 HIT 687440 2.0 232 4492 1559
23:15:11 0.01 HIT 687440 2.0 232 4492 1591
23:15:16 0.01 HIT 687440 2.0 232 4492 1554
23:15:21 0.01 HIT 687440 2.0 232 4492 1536
23:15:26 0.01 HIT 687440 2.0 232 4492 1576
23:15:32 0.01 HIT 687440 2.0 232 4492 1565
23:15:37 0.01 HIT 687440 2.0 232 4492 1579
23:15:42 0.01 HIT 687440 2.0 232 4492 1616
23:15:47 0.01 HIT 687440 2.0 232 4492 1565
23:15:52 0.01 HIT 687440 2.0 232 4492 1609
23:15:57 0.01 HIT 687440 2.0 232 4492 1587
23:16:02 0.01 HIT 687440 2.0 232 4492 1578
23:16:07 0.01 HIT 687440 2.0 232 4492 1594
23:16:12 0.01 HIT 687440 2.0 232 4492 1547
23:16:17 0.01 HIT 687440 2.0 232 4492 1593
23:16:22 0.01 HIT 687440 2.0 232 4492 1550
23:16:27 0.01 HIT 687440 2.0 232 4492 1535
23:16:32 0.01 HIT 687440 2.0 232 4492 1586
23:16:38 0.01 HIT 687440 2.0 232 4492 1569
23:16:43 0.01 HIT 687440 2.0 232 4492 1541
23:16:48 0.01 HIT 687440 2.0 232 4492 1579
23:16:53 0.01 HIT 687440 2.0 232 4492 1555
23:16:58 0.01 HIT 687440 2.0 232 4492 1604
23:17:03 0.01 HIT 687440 2.0 232 4492 1539
23:17:08 0.01 HIT 687440 2.0 232 4492 1553
23:17:13 0.01 HIT 687440 2.0 232 4492 1584
23:17:18 0.01 HIT 687440 2.0 232 4492 1537
23:17:23 0.01 HIT 687440 2.0 232 4492 1559
23:17:28 0.01 HIT 687440 2.0 232 4492 1570
23:17:33 0.01 HIT 687440 2.0 232 4492 1548
23:17:38 0.01 HIT 687440 2.0 232 4492 1587
23:17:43 0.01 HIT 687440 2.0 232 4492 1594
23:17:49 0.01 HIT 687440 2.0 232 4492 1571
23:17:54 0.01 HIT 687440 2.0 232 4492 1558
23:17:59 0.01 HIT 687440 2.0 232 4492 1648
23:18:04 0.01 HIT 687440 2.0 232 4492 1600
23:18:09 0.01 HIT 687440 2.0 232 4492 1557
23:18:14 0.01 HIT 687440 2.0 232 4492 1562
23:18:19 0.01 HIT 687440 2.0 232 4492 1572
23:18:24 0.01 HIT 687440 2.0 232 4492 1541
23:18:29 0.01 HIT 687440 2.0 232 4492 1619
23:18:34 0.01 HIT 687440 2.0 232 4492 1589
23:18:39 0.01 HIT 687440 2.1 232 4492 1583
23:18:44 0.01 HIT 687440 2.1 232 4492 1576
23:18:50 0.01 HIT 687440 2.1 232 4492 1559
23:18:55 0.01 HIT 687440 2.1 232 4492 1567
23:19:00 0.01 HIT 687440 2.1 232 4492 1576
23:19:05 0.01 HIT 687440 2.1 232 4492 1595
23:19:10 0.01 HIT 687440 2.1 232 4492 1580
23:19:15 0.01 HIT 687440 2.1 232 4492 1561
23:19:20 0.01 HIT 687440 2.1 232 4492 1604
23:19:25 0.01 HIT 687440 2.1 232 4492 1579
23:19:30 0.01 HIT 687440 2.1 232 4492 1577
23:19:35 0.01 HIT 687440 2.1 232 4492 1585
23:19:40 0.01 HIT 687440 2.1 232 4492 1542
23:19:45 0.01 HIT 687440 2.1 232 4492 1595
23:19:50 0.01 HIT 687440 2.1 232 4492 1559
23:19:56 0.01 HIT 687440 2.1 232 4492 1569
23:20:01 0.01 HIT 687440 2.1 232 4492 1646
23:20:06 0.01 HIT 687440 2.1 232 4492 1555
23:20:11 0.01 HIT 687440 2.1 232 4492 1572
23:20:16 0.01 HIT 687440 2.1 232 4492 1610
23:20:21 0.01 HIT 687440 2.1 232 4492 1536
23:20:26 0.01 HIT 687440 2.1 232 4492 1613
23:20:31 0.01 HIT 687440 2.1 232 4492 1533
23:20:36 0.01 HIT 687440 2.1 232 4492 1573
23:20:41 0.01 HIT 687440 2.1 232 4492 1568
23:20:46 0.01 HIT 687440 2.1 232 4492 1547
23:20:51 0.01 HIT 687440 2.1 232 4492 1594
23:20:56 0.01 HIT 687440 2.1 232 4492 1556
23:21:02 0.01 HIT 687440 2.1 232 4492 1591
23:21:07 0.01 HIT 687440 2.1 232 4492 1612
23:21:12 0.01 HIT 687440 2.1 232 4492 1596
23:21:17 0.01 HIT 687440 2.1 232 4492 1622
23:21:22 0.01 HIT 687440 2.1 232 4492 1584
23:21:27 0.01 HIT 687440 2.1 232 4492 1604
23:21:32 0.01 HIT 687440 2.1 232 4492 1604
23:21:37 0.01 HIT 687440 2.1 232 4492 1595
23:21:42 0.01 HIT 687440 2.1 232 4492 1615
23:21:47 0.01 HIT 687440 2.1 232 4492 1560
23:21:53 0.01 HIT 687440 2.1 232 4492 1597
23:21:58 0.01 HIT 687440 2.1 232 4492 1578
23:22:03 0.01 HIT 687440 2.1 232 4492 1567
23:22:08 0.01 HIT 687440 2.1 232 4492 1615
23:22:13 0.01 HIT 687440 2.1 232 4492 1598
23:22:18 0.01 HIT 687440 2.1 232 4492 1553
23:22:23 0.01 HIT 687440 2.1 232 4492 1563
23:22:28 0.01 HIT 687440 2.1 232 4492 1558
23:22:33 0.01 HIT 687440 2.1 232 4492 1584
23:22:38 0.01 HIT 687440 2.1 232 4492 1565
23:22:43 0.01 HIT 687440 2.1 232 4492 1603
23:22:48 0.01 HIT 687440 2.1 232 4492 1562
23:22:54 0.01 HIT 687440 2.1 232 4492 1579
23:22:59 0.01 HIT 687440 2.1 232 4492 1662
23:23:04 0.01 HIT 687440 2.1 232 4492 1588
23:23:09 0.01 HIT 687440 2.1 232 4492 1586
23:23:14 0.01 HIT 687440 2.1 232 4492 1576
23:23:19 0.01 HIT 687440 2.1 232 4492 1581
23:23:24 0.01 HIT 687440 2.1 232 4492 1583
23:23:29 0.01 HIT 687440 2.1 232 4492 1592
23:23:34 0.01 HIT 687440 2.1 232 4492 1599
23:23:39 0.01 HIT 687440 2.1 232 4492 1576
23:23:45 0.01 HIT 687440 2.1 232 4492 1594
23:23:50 0.01 HIT 687440 2.1 232 4492 1627
23:23:55 0.01 HIT 687440 2.1 232 4492 1564
23:24:00 0.01 HIT 687440 2.1 232 4492 1624
23:24:05 0.01 HIT 687440 2.1 232 4492 1563
23:24:10 0.01 HIT 687440 2.1 232 4492 1541
23:24:15 0.01 HIT 687440 2.1 232 4492 1589
23:24:20 0.01 HIT 687440 2.1 232 4492 1544
23:24:25 0.01 HIT 687440 2.1 232 4492 1566
23:24:30 0.01 HIT 687440 2.1 232 4492 1620
23:24:35 0.01 HIT 687440 2.1 232 4492 1593
23:24:40 0.01 HIT 687440 2.1 232 4492 1587
23:24:46 0.01 HIT 687440 2.1 232 4492 1562
23:24:51 0.01 HIT 687440 2.1 232 4492 1618
23:24:56 0.01 HIT 687440 2.1 232 4492 1575
23:25:01 0.01 HIT 687440 2.1 232 4492 1564
23:25:06 0.01 HIT 687440 2.1 232 4492 1638
23:25:11 0.01 HIT 687440 2.1 232 4492 1557
23:25:16 0.01 HIT 687440 2.1 232 4492 1623
23:25:21 0.01 HIT 687440 2.1 232 4492 1567
23:25:26 0.01 HIT 687440 2.1 232 4492 1541
23:25:31 0.01 HIT 687440 2.1 232 4492 1578
23:25:36 0.01 HIT 687440 2.1 232 4492 1546
23:25:41 0.01 HIT 687440 2.1 232 4492 1606
23:25:47 0.01 HIT 687440 2.1 232 4492 1562
23:25:52 0.01 HIT 687440 2.1 232 4492 1580
23:25:57 0.01 HIT 687440 2.1 232 4492 1620
23:26:02 0.01 HIT 687440 2.1 232 4492 1623
23:26:07 0.01 HIT 687440 2.1 232 4492 1601
23:26:12 0.01 HIT 687440 2.1 232 4492 1562
23:26:17 0.01 HIT 687440 2.1 232 4492 1533
23:26:22 0.01 HIT 687440 2.1 232 4492 1576
23:26:27 0.01 HIT 687440 2.1 232 4492 1524
23:26:32 0.01 HIT 687440 2.1 232 4492 1562
23:26:37 0.01 HIT 687440 2.1 232 4492 1535
23:26:42 0.01 HIT 687440 2.1 232 4492 1564
23:26:47 0.01 HIT 687440 2.1 232 4492 1596
23:26:53 0.01 HIT 687440 2.1 232 4492 1566
23:26:58 0.01 HIT 687440 2.2 232 4492 1581
23:27:03 0.01 HIT 687440 2.2 232 4492 1582
23:27:08 0.01 HIT 687440 2.2 232 4492 1551
23:27:13 0.01 HIT 687440 2.2 232 4492 1634
23:27:18 0.01 HIT 687440 2.2 232 4492 1540
23:27:23 0.01 HIT 687440 2.2 232 4492 1598
23:27:28 0.01 HIT 687440 2.2 232 4492 1557
23:27:33 0.01 HIT 687440 2.2 232 4492 1562
23:27:38 0.01 HIT 687440 2.2 232 4492 1583
23:27:43 0.01 HIT 687440 2.2 232 4492 1591
23:27:48 0.01 HIT 687440 2.2 232 4492 1551
23:27:53 0.01 HIT 687440 2.2 232 4492 1575
23:27:59 0.01 HIT 687440 2.2 232 4492 1554
23:28:04 0.01 HIT 687440 2.2 232 4492 1602
23:28:09 0.01 HIT 687440 2.2 232 4492 1541
23:28:14 0.01 HIT 687440 2.2 232 4492 1580
23:28:19 0.01 HIT 687440 2.2 232 4492 1612
23:28:24 0.01 HIT 687440 2.2 232 4492 1538
23:28:29 0.01 HIT 687440 2.2 232 4492 1607
23:28:34 0.01 HIT 687440 2.2 232 4492 1528
23:28:39 0.01 HIT 687440 2.2 232 4492 1580
23:28:44 0.01 HIT 687440 2.2 232 4492 1617
23:28:49 0.01 HIT 687440 2.2 232 4492 1545
23:28:54 0.01 HIT 687440 2.2 232 4492 1582
23:28:59 0.01 HIT 687440 2.2 232 4492 1556
23:29:05 0.01 HIT 687440 2.2 232 4492 1591
23:29:10 0.01 HIT 687440 2.2 232 4492 1613
23:29:15 0.01 HIT 687440 2.2 232 4492 1545
23:29:20 0.01 HIT 687440 2.2 232 4492 1603
23:29:25 0.01 HIT 687440 2.2 232 4492 1506
23:29:30 0.01 HIT 687440 2.2 232 4492 1548
23:29:35 0.01 HIT 687440 2.2 232 4492 1603
23:29:40 0.01 HIT 687440 2.2 232 4492 1550
23:29:45 0.01 HIT 687440 2.2 232 4492 1558
23:29:50 0.01 HIT 687440 2.2 232 4492 1542
23:29:55 0.01 HIT 687440 2.2 232 4492 1554
23:30:00 0.01 HIT 687440 2.2 232 4492 1626
23:30:05 0.01 HIT 687440 2.2 232 4492 1553
23:30:10 0.01 HIT 687440 2.2 232 4492 1579
23:30:16 0.01 HIT 687440 2.2 232 4492 1580
23:30:21 0.01 HIT 687440 2.2 232 4492 1548
23:30:26 0.01 HIT 687440 2.2 232 4492 1577
23:30:31 0.01 HIT 687440 2.2 232 4492 1553
23:30:36 0.01 HIT 687440 2.2 232 4492 1563
23:30:41 0.01 HIT 687440 2.2 232 4492 1581
23:30:46 0.01 HIT 687440 2.2 232 4492 1525
23:30:51 0.01 HIT 687440 2.2 232 4492 1592
23:30:56 0.01 HIT 687440 2.2 232 4492 1528
23:31:01 0.01 HIT 687440 2.2 232 4492 1590
23:31:06 0.01 HIT 687440 2.2 232 4492 1612
23:31:11 0.01 HIT 687440 2.2 232 4492 1544
23:31:16 0.01 HIT 687440 2.2 232 4492 1576
23:31:21 0.01 HIT 687440 2.2 232 4492 1580
23:31:27 0.01 HIT 687440 2.2 232 4492 1565
23:31:32 0.01 HIT 687440 2.2 232 4492 1608
23:31:37 0.01 HIT 687440 2.2 232 4492 1568
23:31:42 0.01 HIT 687440 2.2 232 4492 1582
23:31:47 0.01 HIT 687440 2.2 232 4492 1617
23:31:52 0.01 HIT 687440 2.2 232 4492 1558
23:31:57 0.01 HIT 687440 2.2 232 4492 1578
23:32:02 0.01 HIT 687440 2.2 232 4492 1573
23:32:07 0.01 HIT 687440 2.2 232 4492 1582
23:32:12 0.01 HIT 687440 2.2 232 4492 1566
23:32:17 0.01 HIT 687440 2.2 232 4492 1593
23:32:23 0.01 HIT 687440 2.2 232 4492 1630
23:32:28 0.01 HIT 687440 2.2 232 4492 1563
23:32:33 0.01 HIT 687440 2.2 232 4492 1592
23:32:38 0.01 HIT 687440 2.2 232 4492 1600
23:32:43 0.01 HIT 687440 2.2 232 4492 1569
23:32:48 0.01 HIT 687440 2.2 232 4492 1607
23:32:53 0.01 HIT 687440 2.2 232 4492 1571
23:32:58 0.01 HIT 687440 2.2 232 4492 1602
23:33:03 0.01 HIT 687440 2.2 232 4492 1580
23:33:08 0.01 HIT 687440 2.2 232 4492 1563
23:33:13 0.01 HIT 687440 2.2 232 4492 1619
23:33:18 0.01 HIT 687440 2.2 232 4492 1581
23:33:24 0.01 HIT 687440 2.2 232 4492 1599
23:33:29 0.01 HIT 687440 2.2 232 4492 1565
23:33:34 0.01 HIT 687440 2.2 232 4492 1553
23:33:39 0.01 HIT 687440 2.2 232 4492 1582
23:33:44 0.01 HIT 687440 2.2 232 4492 1552
23:33:49 0.01 HIT 687440 2.2 232 4492 1546
23:33:54 0.01 HIT 687440 2.2 232 4492 1591
23:33:59 0.01 HIT 687440 2.2 232 4492 1557
23:34:04 0.01 HIT 687440 2.2 232 4492 1573
23:34:09 0.01 HIT 687440 2.2 232 4492 1560
23:34:14 0.01 HIT 687440 2.2 232 4492 1579
23:34:19 0.01 HIT 687440 2.2 232 4492 1632
23:34:25 0.01 HIT 687440 2.2 232 4492 1607
23:34:30 0.01 HIT 687440 2.2 232 4492 1569
23:34:35 0.01 HIT 687440 2.2 232 4492 1564
23:34:40 0.01 HIT 687440 2.2 232 4492 1567
23:34:45 0.01 HIT 687440 2.2 232 4492 1624
23:34:50 0.01 HIT 687440 2.2 232 4492 1544
23:34:55 0.01 HIT 687440 2.2 232 4492 1591
23:35:00 0.01 HIT 687440 2.2 232 4492 1564
23:35:05 0.01 HIT 687440 2.2 232 4492 1543
23:35:10 0.01 HIT 687440 2.2 232 4492 1587
23:35:15 0.01 HIT 687440 2.2 232 4492 1566
23:35:20 0.01 HIT 687440 2.3 232 4492 1580
23:35:25 0.01 HIT 687440 2.3 232 4492 1572
23:35:30 0.01 HIT 687440 2.3 232 4492 1539
23:35:36 0.01 HIT 687440 2.3 232 4492 1585
23:35:41 0.01 HIT 687440 2.3 232 4492 1550
23:35:46 0.01 HIT 687440 2.3 232 4492 1580
23:35:51 0.01 HIT 687440 2.3 232 4492 1552
23:35:56 0.01 HIT 687440 2.3 232 4492 1548
23:36:01 0.01 HIT 687440 2.3 232 4492 1607
23:36:06 0.01 HIT 687440 2.3 232 4492 1556
23:36:11 0.01 HIT 687440 2.3 232 4492 1575
23:36:16 0.01 HIT 687440 2.3 232 4492 1540
23:36:21 0.01 HIT 687440 2.3 232 4492 1527
23:36:26 0.01 HIT 687440 2.3 232 4492 1615
23:36:31 0.01 HIT 687440 2.3 232 4492 1557
23:36:36 0.01 HIT 687440 2.3 232 4492 1546
23:36:41 0.01 HIT 687440 2.3 232 4492 1564
23:36:46 0.01 HIT 687440 2.3 232 4492 1537
23:36:52 0.01 HIT 687440 2.3 232 4492 1568
23:36:57 0.01 HIT 687440 2.3 232 4492 1567
23:37:02 0.01 HIT 687440 2.3 232 4492 1526
23:37:07 0.01 HIT 687440 2.3 232 4492 1615
23:37:12 0.01 HIT 687440 2.3 232 4492 1563
23:37:17 0.01 HIT 687440 2.3 232 4492 1574
23:37:22 0.01 HIT 687440 2.3 232 4492 1561
23:37:27 0.01 HIT 687440 2.3 232 4492 1543
23:37:32 0.01 HIT 687440 2.3 232 4492 1590
23:37:37 0.01 HIT 687440 2.3 232 4492 1563
23:37:42 0.01 HIT 687440 2.3 232 4492 1544
23:37:47 0.01 HIT 687440 2.3 232 4492 1600
23:37:52 0.01 HIT 687440 2.3 232 4492 1560
23:37:57 0.01 HIT 687440 2.3 232 4492 1559
23:38:03 0.01 HIT 687440 2.3 232 4492 1573
23:38:08 0.01 HIT 687440 2.3 232 4492 1567
23:38:13 0.01 HIT 687440 2.3 232 4492 1644
23:38:18 0.01 HIT 687440 2.3 232 4492 1588
23:38:23 0.01 HIT 687440 2.3 232 4492 1589
23:38:28 0.01 HIT 687440 2.3 232 4492 1578
23:38:33 0.01 HIT 687440 2.3 232 4492 1573
23:38:38 0.01 HIT 687440 2.3 232 4492 1596
23:38:43 0.01 HIT 687440 2.3 232 4492 1571
23:38:48 0.01 HIT 687440 2.3 232 4492 1619
23:38:53 0.01 HIT 687440 2.3 232 4492 1557
23:38:58 0.01 HIT 687440 2.3 232 4492 1570
23:39:04 0.01 HIT 687440 2.3 232 4492 1595
23:39:09 0.01 HIT 687440 2.3 232 4492 1570
23:39:14 0.01 HIT 687440 2.3 232 4492 1605
23:39:19 0.01 HIT 687440 2.3 232 4492 1588
23:39:24 0.01 HIT 687440 2.3 232 4492 1575
23:39:29 0.01 HIT 687440 2.3 232 4492 1607
23:39:34 0.01 HIT 687440 2.3 232 4492 1555
23:39:39 0.01 HIT 687440 2.3 232 4492 1637
23:39:44 0.01 HIT 687440 2.3 232 4492 1607
23:39:49 0.01 HIT 687440 2.3 232 4492 1558
23:39:55 0.01 HIT 687440 2.3 232 4492 1622
23:40:00 0.01 HIT 687440 2.3 232 4492 1564
23:40:05 0.01 HIT 687440 2.3 232 4492 1588
23:40:10 0.01 HIT 687440 2.3 232 4492 1566
23:40:15 0.01 HIT 687440 2.3 232 4492 1544
23:40:20 0.01 HIT 687440 2.3 232 4492 1581
23:40:25 0.01 HIT 687440 2.3 232 4492 1595
23:40:30 0.01 HIT 687440 2.3 232 4492 1605
23:40:35 0.01 HIT 687440 2.3 232 4492 1541
23:40:40 0.01 HIT 687440 2.3 232 4492 1561
23:40:45 0.01 HIT 687440 2.3 232 4492 1601
23:40:50 0.01 HIT 687440 2.3 232 4492 1593
23:40:55 0.01 HIT 687440 2.3 232 4492 1561
23:41:01 0.01 HIT 687440 2.3 232 4492 1598
23:41:06 0.01 HIT 687440 2.3 232 4492 1590
23:41:11 0.01 HIT 687440 2.3 232 4492 1604
23:41:16 0.01 HIT 687440 2.3 232 4492 1581
23:41:21 0.01 HIT 687440 2.3 232 4492 1590
23:41:26 0.01 HIT 687440 2.3 232 4492 1588
23:41:31 0.01 HIT 687440 2.3 232 4492 1544
23:41:36 0.01 HIT 687440 2.3 232 4492 1588
23:41:41 0.01 HIT 687440 2.3 232 4492 1538
23:41:46 0.01 HIT 687440 2.3 232 4492 1608
23:41:51 0.01 HIT 687440 2.3 232 4492 1577
23:41:56 0.01 HIT 687440 2.3 232 4492 1555
23:42:02 0.01 HIT 687440 2.3 232 4492 1629
23:42:07 0.01 HIT 687440 2.3 232 4492 1552
23:42:12 0.01 HIT 687440 2.3 232 4492 1623
23:42:17 0.01 HIT 687440 2.3 232 4492 1593
23:42:22 0.01 HIT 687440 2.3 232 4492 1844
23:42:27 0.01 HIT 687440 2.3 232 4492 1543
23:42:32 0.01 HIT 687440 2.3 232 4492 1531
23:42:37 0.01 HIT 687440 2.3 232 4492 1575
23:42:42 0.01 HIT 687440 2.3 232 4492 1567
23:42:47 0.01 HIT 687440 2.3 232 4492 1539
23:42:53 0.01 HIT 687440 2.3 232 4492 1621
23:42:58 0.01 HIT 687440 2.3 232 4492 1540
23:43:03 0.01 HIT 687440 2.3 232 4492 1665
23:43:08 0.01 HIT 687440 2.3 232 4492 1574
23:43:13 0.01 HIT 687440 2.3 232 4492 1546
23:43:18 0.01 HIT 687440 2.3 232 4492 1566
23:43:23 0.01 HIT 687440 2.3 232 4492 1566
23:43:28 0.01 HIT 687440 2.3 232 4492 1577
23:43:33 0.01 HIT 687440 2.3 232 4492 1544
23:43:38 0.01 HIT 687440 2.4 232 4492 1590
23:43:43 0.01 HIT 687440 2.4 232 4492 1587
23:43:48 0.01 HIT 687440 2.4 232 4492 1513
23:43:54 0.01 HIT 687440 2.4 232 4492 1588
23:43:59 0.01 HIT 687440 2.4 232 4492 1562
23:44:04 0.01 HIT 687440 2.4 232 4492 1585
23:44:09 0.01 HIT 687440 2.4 232 4492 1589
23:44:14 0.01 HIT 687440 2.4 232 4492 1550
23:44:19 0.01 HIT 687440 2.4 232 4492 1613
23:44:24 0.01 HIT 687440 2.4 232 4492 1560
23:44:29 0.01 HIT 687440 2.4 232 4492 1576
23:44:34 0.01 HIT 687440 2.4 232 4492 1624
23:44:39 0.01 HIT 687440 2.4 232 4492 1549
23:44:44 0.01 HIT 687440 2.4 232 4492 1609
23:44:49 0.01 HIT 687440 2.4 232 4492 1550
23:44:54 0.01 HIT 687440 2.4 232 4492 1528
23:45:00 0.01 HIT 687440 2.4 232 4492 1588
23:45:05 0.01 HIT 687440 2.4 232 4492 1637
